track_id,track_name,artists,album_name,album_id
23JVRF8F2C1TV2QDDNn213,OVER YOU,The Kid LAROI,F*CK LOVE 3+: OVER YOU,576UTio7xgY7YUxrHMzxeI
5TqyBpQregEG4VMK767HSB,BEST FOR ME,The Kid LAROI,F*CK LOVE 3+: OVER YOU,576UTio7xgY7YUxrHMzxeI
39KjdyH9mQhJ4rcrNNrXYa,LONELY AND F*CKED UP,The Kid LAROI,F*CK LOVE 3+: OVER YOU,576UTio7xgY7YUxrHMzxeI
0oSVZClSSfn4aacXvdmkuj,SAME ENERGY,The Kid LAROI,F*CK LOVE 3+: OVER YOU,576UTio7xgY7YUxrHMzxeI
29t9XYOV65fFXiVzFFJgHH,NOT SOBER (feat. Polo G & Stunna Gambino),"The Kid LAROI, Polo G, Stunna Gambino",F*CK LOVE 3+: OVER YOU,576UTio7xgY7YUxrHMzxeI
567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",F*CK LOVE 3+: OVER YOU,576UTio7xgY7YUxrHMzxeI
5NU40QTlXrDUJzDBdv79bg,Deserve You,Justin Bieber,Justice,5dGWwsZ9iB2Xc3UKR0gif2
6Xgq7MvZiet0hVi3KaDSgJ,Holy (feat. Chance The Rapper),"Justin Bieber, Chance the Rapper",Justice,5dGWwsZ9iB2Xc3UKR0gif2
137mSruegm1u6x9NvwiagR,Unstable (feat. The Kid LAROI),"Justin Bieber, The Kid LAROI",Justice,5dGWwsZ9iB2Xc3UKR0gif2
4hDoWaIklSVAKLocU3IDBr,I'm Gonna Be,Post Malone,Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
3LxG9HkMMFP0MZuiw3O2rF,Good Things Fall Apart (with Jon Bellion),"ILLENIUM, Jon Bellion",ASCEND,60xcVwuQJAOyu11xf9mObS
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine",Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],39qsmsNRXjVaFqTZj9af0j
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, GIVĒON",Justice,5dGWwsZ9iB2Xc3UKR0gif2
1lgy3p23gcbgGkeuxb9vaG,Barcelona,Jack & Jack,A Good Friend Is Nice,0mjAkDF5xXelx7EOUthdRk
4462vjOGJBBYeEwAazkQxT,Billboard,Jaylon Ashaun,Billboard,3znklnbfDSpJ0Rd2JAFUGg
5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),"Alan Walker, Noah Cyrus, Digital Farm Animals, Juliander",All Falls Down (feat. Juliander),4hlAdqONoJhkjf8u9XMjQr
5qaEfEh1AtSdrdrByCP7qR,Demons,Imagine Dragons,Night Visions,6nxDQi0FeEwccEPJeNySoS
5TTXEcfsYLh6fTarLaevTi,lowkey,NIKI,lowkey,6a1p03zluxNwXTVdm9IStw
1FOEQiszPh2XuMuaY4ZIUq,TELL ME WHY,The Kid LAROI,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
7syEMMetYY9CmyR5aE2ia6,MAYBE,The Kid LAROI,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
1yP6g2Ka4CisR3i2cuIcjK,FEEL SOMETHING (feat. Marshmello),"The Kid LAROI, Marshmello",F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,SZA,Good Days,781cKhbTPwLnPmo9BALQl7
4lUmnwRybYH7mMzf16xB0y,Hats Off (feat. Travis Scott),"Lil Baby, Lil Durk, Travis Scott",The Voice of the Heroes,6CvBb1XqN0igtQrWrbXD80
2qgkkRhO2zXKwERTCVySiP,No Pressure,KSI,All Over The Place (Platinum VIP Edition),3WgAFg6y9jmNYLdC4xzHBF
1vicAuW47ccp1l5mYmaWi7,No Time (feat. Lil Durk),"KSI, Lil Durk",All Over The Place (Platinum VIP Edition),3WgAFg6y9jmNYLdC4xzHBF
5qR6mlCWqzHMi1b1S8TrBB,Number 2 (feat. Future & 21 Savage),"KSI, Future, 21 Savage",All Over The Place (Platinum VIP Edition),3WgAFg6y9jmNYLdC4xzHBF
4g6zpIxbj9jb8ewGrV1kCE,The Moment,KSI,All Over The Place (Platinum VIP Edition),3WgAFg6y9jmNYLdC4xzHBF
40uMIn2zJLAQhNXghRjBed,Motley Crew,Post Malone,Motley Crew,4tokbQaFXRrq8keVGBD9vb
5u6vkDnOyaf8LsteDAj2ub,Ghostface Killers (feat. Travis Scott),"21 Savage, Offset, Metro Boomin, Travis Scott",Without Warning,0MV1yCXcNNQBfwApqAVkH0
7mkT9kS25nUIoNkm02Ww0n,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental, Jess Glynne, Macklemore, Dan Caplen",Toast to Our Differences (Deluxe Edition),1cujDxjZaAtJXnvyW7sl3U
6nV2dFZXpv1JlqDWBeTXRl,Holiday,KSI,Holiday,2FiATmtrSNjakqKjqgC6Vb
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",Symphony (feat. Zara Larsson),4b13SJlne61y53KSEwuQtD
3qgPpwtuRu5oP8EtFSj8HE,SO DONE,The Kid LAROI,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
44ngiCPfS8FfdJOqN0eULl,Tightrope,ZAYN,Nobody Is Listening,2yuQqhSklmfWgn8lmJNk5t
3aQem4jVGdhtg116TmJnHz,What’s Next,Drake,Scary Hours 2,5LuoozUhs2pl3glZeAJl89
5BQHyj5Pb3dUY8W6TSjeTF,Waves of Blue,Majid Jordan,Waves of Blue,4kYLTRv7rgzUlGVbatSBLD
5JCoSi02qi3jJeHdZXMmR8,favorite crime,Olivia Rodrigo,SOUR,6s84u2TUpR3wdUv4NgKA2j
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",Drip Harder,2yXnY2NiaZk9QiJJittS81
4iHMpfDjapiXaYUv41Ssvq,Lucid Dreams (feat. Lil Uzi Vert) - Remix,"Juice WRLD, Lil Uzi Vert",Goodbye & Good Riddance (Anniversary Edition),7h6LprunlK3vhvDXQ2Qdqd
6SRsiMl7w1USE4mFqrOhHC,brutal,Olivia Rodrigo,SOUR,6s84u2TUpR3wdUv4NgKA2j
6HU7h9RYOaPRFeh0R3UeAr,deja vu,Olivia Rodrigo,SOUR,6s84u2TUpR3wdUv4NgKA2j
5wANPM4fQCJwkGd4rN57mH,drivers license,Olivia Rodrigo,SOUR,6s84u2TUpR3wdUv4NgKA2j
4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,SOUR,6s84u2TUpR3wdUv4NgKA2j
2cnKST6T9qUo2i907lm8zX,a m a r i,J. Cole,The Off-Season,4JAvwK4APPArjIsOdGoJXX
5W8jRrZ6tWrTrqnKRtIQBf,p r i d e . i s . t h e . d e v i l (with Lil Baby),"J. Cole, Lil Baby",The Off-Season,4JAvwK4APPArjIsOdGoJXX
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),"Doja Cat, SZA",Kiss Me More (feat. SZA),1OnzqJTL9bwe4kvaLxRYxt
2tGvwE8GcFKwNdAXMnlbfl,happier,Olivia Rodrigo,SOUR,6s84u2TUpR3wdUv4NgKA2j
2TOzTqQXNmR2zDJXihjZ2e,enough for you,Olivia Rodrigo,SOUR,6s84u2TUpR3wdUv4NgKA2j
4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps back",Olivia Rodrigo,SOUR,6s84u2TUpR3wdUv4NgKA2j
1zejeOnykpCoyVSit6Bwp3,hope ur ok,Olivia Rodrigo,SOUR,6s84u2TUpR3wdUv4NgKA2j
5CZ40GBx1sQ9agT82CLQCT,traitor,Olivia Rodrigo,SOUR,6s84u2TUpR3wdUv4NgKA2j
0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",Olivia Rodrigo,SOUR,6s84u2TUpR3wdUv4NgKA2j
77Y7tccX9Hx5iClDr39uy9,Hollywood's Bleeding,Post Malone,Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
4vsAUbPb6q9FpC4AGBFdVh,tomorrow tonight,Loote,lost,0hc021mB0QDSF4uCTr3Ki7
3XoflnowYPFRPOh3uFvHcm,Selfish Love (with Selena Gomez),"DJ Snake, Selena Gomez",Selfish Love (with Selena Gomez),0WvtxtkwXaFDLrmOl9mXDQ
4Am0QoksGA70r4ZdsgV2Y9,Selfish Love (with Selena Gomez) - Acoustic Mix,"DJ Snake, Selena Gomez, Mateus Asato",Selfish Love (with Selena Gomez) EP,5gaTlwqxtq9ciRVqgOfusR
0rUN8ascPVT9iiLzC5ocPw,Abhi Toh Party Shuru Hui Hai,"Badshah, Aastha Gill",Khoobsurat,66PqhjAV83M26X8mJ8nqDO
6WediUhXDfm8FR3wlM0r3G,Subha Hone Na De,"Pritam, Mika Singh, Shefali Alvares",Desi Boyz,1Ekdlu676aj6F9lDUcl7ht
5HcBFhFQEtqKrsRkr95XYu,"Sooraj Dooba Hain (From ""Roy"")","Arijit Singh, Aditi Singh Sharma",Groove With Arijit Singh,7kSY0fqrPep5vcwOb1juye
1laLEcn6nApj9iDC3934cU,Stargazing - Kaskade Remix,"Kygo, Justin Jesso, Kaskade",Stargazing (Kaskade Remix),55pXGesY8KCg98okdl1XvM
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,"Martin Garrix, Dua Lipa",Scared to Be Lonely,2v9rQe4F8fVSh5v8bAq0jF
1diS6nkxMQc3wwC4G1j0bh,We're Good,Dua Lipa,Future Nostalgia (The Moonlight Edition),0JeyP8r2hBxYIoxXv11XiX
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),"The Weeknd, Ariana Grande",Save Your Tears (Remix),2fyOpT5c9kxR8zbDh6UtXh
6tDDoYIxWvMLTdKpjFkc1B,telepatía,Kali Uchis,Sin Miedo (del Amor y Otros Demonios) ∞,00wSTrFxoSzA7eeS1UxHgd
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,Midnight Memories (Deluxe),7p1fX8aUySrBdx4WSYspOu
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,Up All Night,6cunQQ7YZisYOoiFu2ywIq
43PGPuHIlVOc04jrZVh9L6,RAPSTAR,Polo G,RAPSTAR,0SVzFcpsByITKgURaxXdsV
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,One Direction,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY
2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),"Lil Uzi Vert, Oh Wonder",Luv Is Rage 2,733e1ZfktLSwj96X5rsMeE
5x4zsks09ZXriL8IFUExJe,Love Or Lust,24kGoldn,El Dorado,270o30h7cAlEhBnbuSpFZq
38mQZ5tZ6IylQaJCCF90ox,The Top,24kGoldn,El Dorado,270o30h7cAlEhBnbuSpFZq
3BZEcbdtXQSo7OrvKRJ6mb,MONTERO (Call Me By Your Name),Lil Nas X,MONTERO (Call Me By Your Name),5iZytG7j5DDp9RlsmkGI97
0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),"David Guetta, Sia",Nothing but the Beat 2.0,5aprcHwM1KJhaY9Kbxkfkn
6IParsannfwoLCcNSfxQPh,For The Night (feat. Lil Baby & DaBaby),"Pop Smoke, Lil Baby, DaBaby",Shoot For The Stars Aim For The Moon (Deluxe),2MDU46hcBn3u94s46BOSdv
3JVTsvTldB6arHVlmxmTnM,Company (feat. Future),"24kGoldn, Future",El Dorado,270o30h7cAlEhBnbuSpFZq
19RKuCdPh68WknFtjG9BJN,Someone Like You,Adele,21' Sampler,74fjslPVQH60ns7vRlv3tW
3SawmGBjjq8EOYZJV11cJm,Only Wanna Be With You - Pokémon 25 Version,Post Malone,Only Wanna Be With You (Pokémon 25 Version),2xZhidR4y5OPpCRYF09XB4
1VSuFS7PahCN3SWbOcQ98m,forget me too (feat. Halsey),"mgk, Halsey",Tickets To My Downfall,57lgFncHBYu5E3igZnuCJK
0DYNL4xbYWgNzppUamtyR4,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)","The Kid LAROI, mgk",F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,"DJ Snake, Justin Bieber",Encore,02sEJTj1sye1JaqxqpcSCp
0BnTBAGmr9FtYwkZrwKhwS,Just Us (feat. SZA),"DJ Khaled, SZA",Father Of Asahd,1YgX8BWKleDlDeCOFklRfz
3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),1eleCBhP2R8TXEDquvybwC
1MhXdlCQPnO56T57MfmaRm,Ghost Of You,5 Seconds of Summer,Youngblood (Deluxe),2D0Hi3Jj6RFnpWDcSa0Otu
33gwZOGJWEZ7dRWPqPxBEZ,Wolves (feat. Post Malone),"Big Sean, Post Malone",Detroit 2,6slkiHeFK3wW2D1mao0TX3
4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",Beautiful People (feat. Khalid),3E12WU80fDMyu7GyIAx7wJ
1Fo4OvzP9PThFKMeMIAEYu,Superhero,Lauv,Superhero,1Xf5RZ7zQjF2WEkk7KpZVi
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,I met you when I was 18. (the playlist),7lqieLm717j9Z8JrG7POkS
7jr3iPu4O4bTCVwLMbdU2i,Kiss and Make Up,"Dua Lipa, BLACKPINK",Dua Lipa (Complete Edition),0obMz8EHnr3dg6NCUK4xWp
7GQrJ7m97MGjyQattLABVP,Getting Over You - R3HAB Remix,"Lauv, R3HAB",I met you when I was 18. (the extras),5ge6i2NdRMK8XM8Lb9eUDe
2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,V,2Auw0pTT6EcQdvHNimhLQI
4I5bvu2KDsrCg0EWHIcvul,Don't Play,"Anne-Marie, KSI, Digital Farm Animals",Don't Play,707Yo7tTEf4TYZVIVde1uM
6TrzifGqGOc2DfBbiXQtTz,Trippin' (feat. Khalid),"Buddy, Khalid",Harlan & Alondra,5djciKtjqkY9ZQ1OhKICXN
6GSkLS2y4ZnnZsuRAj975K,Project Dreams,"Marshmello, Roddy Ricch",Project Dreams,4mKWtSdQVrmWzY0d3fLBTR
2V6pjeOCuPBVlatcWTXUtP,Coco (feat. DaBaby),"24kGoldn, DaBaby",Coco (feat. DaBaby),2wIHInPRTBuGELQ3tdB3pc
4FRW5Nza1Ym91BGV4nFWXI,Lemon Pepper Freestyle (feat. Rick Ross),"Drake, Rick Ross",Scary Hours 2,5LuoozUhs2pl3glZeAJl89
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",Scary Hours 2,5LuoozUhs2pl3glZeAJl89
4VqTRBvYg0z8C4nsl4Hupy,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
4O3RwH1TFG1EjPezLIYehI,Life's A Mess II (with Clever & Post Malone),"Juice WRLD, Clever, Post Malone",Life’s A Mess II (with Clever & Post Malone),4BUBmfexqfuvnaVT7ZnFiR
4OTkgeynnnEAEcXxIhQaa3,Thrusting (feat. Swae Lee & Future),"Internet Money, Swae Lee, Future",B4 The Storm,6U5j597olXfdjtd6wHd3Cu
4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),"BlocBoy JB, Drake",Look Alive (feat. Drake),7GGoJfKFOwDNuiLjjfzyCS
5Kskr9LcNYa0tpt5f0ZEJx,Calling My Phone,"Lil Tjay, 6LACK",Calling My Phone,1QhKOq11hGEoNA42rV2IHp
5IUtvfNvOyVYZUa6AJFrnP,Spicy (feat. Post Malone),"Ty Dolla $ign, Post Malone",Featuring Ty Dolla $ign,6M4Nu5UgX097dxeF2lm9P8
0uAkm1iQLrzweZ4U1iXy6w,Alfred’s Theme,Eminem,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B
2lPE6W6ONJKmBE6hLjpIYo,Zeus (feat. White Gold),"Eminem, White Gold",Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B
6cS9PmLky2NhLOhpIsUlow,Gnat,Eminem,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B
50le2HSqQAIqB4BGD4cE9e,Black Magic (feat. Skylar Grey),"Eminem, Skylar Grey",Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B
4nTIY6vSiw19IzzPKKqCU9,"Lost Me (feat. Lil Mosey, iann dior & Lil Skies)","Internet Money, iann dior, Lil Skies, Lil Mosey",B4 The Storm,6U5j597olXfdjtd6wHd3Cu
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,"Travis Scott, HVME",Goosebumps (Remix),3SdFuYwyWoq7kuaHdTDcyD
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,Fine Line,7xV2TzoaVc0ycW7fwBwAml
35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,Positions,3euz4vS7ezKGnNSwgyvKcd
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",Future Nostalgia,5lKlFlReHOLShQKyRv6AL9
2rPHUAeUPbNgTmK18FPTiZ,GO (feat. Juice WRLD),"The Kid LAROI, Juice WRLD",F*CK LOVE,6RuwGwQcAureaOraKJNFQG
6QNFQJKlZUKr0xlGZ74CZJ,Rich And Blind,Juice WRLD,Rich And Blind,2Md4nsKyIDbWFYrlvS9rKL
3L19besdNQzd342qL78xqm,Demons and Angels (feat. Juice WRLD),"A Boogie Wit da Hoodie, Juice WRLD",Hoodie SZN,3r5hf3Cj3EMh1C2saQ8jyt
6cjSh516BbrNUs213jDAGm,Graduation (with Juice WRLD),"benny blanco, Juice WRLD",Graduation (with Juice WRLD),669dgT2kmrAMrrPaEEHWyE
6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),"Ellie Goulding, Juice WRLD",Hate Me (with Juice WRLD),29FoTD5vBY3Fq1QWhbl3FM
5YSHygGN9D0mID1NsVd5my,Reminds Me Of You,"Juice WRLD, The Kid LAROI",Reminds Me Of You,16ilcI6xOgSh3Jd3bxF6MI
7szuecWAPwGoV1e5vGu8tl,In Your Eyes,The Weeknd,After Hours,4yP0hdKOZPNshxUOjY0cZj
5QO79kh1waicV47BqGRL3g,Save Your Tears,The Weeknd,After Hours,4yP0hdKOZPNshxUOjY0cZj
2J0NXdHr6MYvKDSxB7k3V2,A Thousand Bad Times,Post Malone,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi
2WsuSYJNXGKXVYkHPnq2yp,Ransom (with Juice WRLD) - Remix,"Lil Tecca, Juice WRLD",We Love You Tecca,1I6FpscJIfwf4T56VxGVsB
4h5N4KyWZMtpeH9vhXSXjd,Life's A Mess (feat. Halsey),"Juice WRLD, Halsey",Legends Never Die,1R6vbGGXSEZZmTGn7ewwRL
615vw74T1NebV8pKoutm2J,Righteous,Juice WRLD,Legends Never Die,1R6vbGGXSEZZmTGn7ewwRL
1QoG0Yqz1onMsdbOibZVke,Titanic,Juice WRLD,Legends Never Die,1R6vbGGXSEZZmTGn7ewwRL
4n7jnSxVLd8QioibtTDBDq,On My Way,"Alan Walker, Sabrina Carpenter, Farruko",On My Way,1bcvtuHyO79DNAOOhHEkEm
27u7t9d7ZQoyjsCROHuZJ3,Tick Tock (feat. 24kGoldn),"Clean Bandit, Mabel, 24kGoldn",Tick Tock (feat. 24kGoldn),3tuAs968COA2vxKjiLvmxr
3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),"24kGoldn, iann dior",Mood (feat. iann dior),4YMnOf4a7obOcN1Gy2QEuM
2rFsFjq0D9JAmc0APpCO6P,Blastoff (feat. Juice Wrld & Trippie Redd),"Internet Money, Trippie Redd, Diplo, Juice WRLD",B4 The Storm,6U5j597olXfdjtd6wHd3Cu
3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,Juice WRLD,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ
3uVPLtkmDu8pDkYEAVqbgS,Real Shit (with benny blanco),"Juice WRLD, benny blanco",Real Shit (with benny blanco),16EqCl0UoPe3xSIFg4xO6T
43CIWpJaJHRcI4mUSjqgc2,Bad Boy (with Young Thug),"Juice WRLD, Young Thug",Bad Boy (with Young Thug),5hUFZjxtqYvxm9FGUhHCdE
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,Juice WRLD,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ
6Zc5f20q7sOe1IC1c1jQvZ,Without Me (with Juice WRLD),"Halsey, Juice WRLD",Without Me (with Juice WRLD),6JFsisjpUarmCfG3lrfP4Q
6LVsIWAAQwGjHMv7SOQjnY,BRB,Bazzi,COSMIC,5EEkfRgfYHiFu0lGur6Z6M
6pmZMP2ET1OJi5rKfLO8jD,3:15,Bazzi,COSMIC,5EEkfRgfYHiFu0lGur6Z6M
4RzpCjByV1NWUGKVQGuej6,Internet,Post Malone,Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
32lItqlMi4LBhb4k0BaSaC,Candy Paint,Post Malone,beerbongs & bentleys,6trNtQUgC8cgbWcqoMYkOR
2DsdZx34mT4jVtnPk1eoFM,NEED YOU MOST (So Sick),The Kid LAROI,F*CK LOVE,6RuwGwQcAureaOraKJNFQG
27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,The Kid LAROI,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,KIRK,1NsTSXjVNE7XmZ8PmyW0wl
5SWnsxjhdcEDc7LJjq9UHk,Runnin,"21 Savage, Metro Boomin",SAVAGE MODE II,6wTyGUWGCilBFZ837k5aRi
02kDW379Yfd5PzW5A6vuGt,Lemonade,"Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)",1pFaEu56zqpzSviJc3htZN
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),"Pop Smoke, Lil Tjay",Shoot For The Stars Aim For The Moon,7e7t0MCrNDcJZsPwUKjmOc
5y0ekFHNfFbjKhZlguSzdf,Dinner Guest (feat. MoStack),"AJ Tracey, MoStack",Dinner Guest (feat. MoStack),3x6KN8REz9x0Tu402VLxZG
4slSrbTK1sNK4I1mDYEthf,Rover (feat. DTG),"S1mba, DTG",Rover (feat. DTG),6XwFgPuBbmmfXEQhCcgPvd
2U5WueTLIK5WJLD7mvDODv,Wishing Well,Juice WRLD,Legends Never Die,6n9DKpOxwifT5hOXtgLZSL
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),"Drake, Lil Durk",Laugh Now Cry Later (feat. Lil Durk),0qGdc7fNq9RNIPEzZufa43
4SSFAoN8BiN4UElJ1XYz0c,Past Life (with Selena Gomez & Lil Mosey) - Remix,"Trevor Daniel, Selena Gomez, Lil Mosey",Past Life (with Selena Gomez & Lil Mosey) [Remix],1PtYOxjlfdMHOTNpWvu0a3
1EIsJed40cd7Bcv8SXVdqA,Smile (with The Weeknd),"Juice WRLD, The Weeknd",Smile (with The Weeknd),0iW4rP7Mib8M3nnhkKU5N7
5lWUeSYO61UYgNlFlqcwYl,Lighter (feat. KSI),"Nathan Dawe, KSI",Lighter (feat. KSI),4Fhgi0Jr4OpapEwNNSHhdK
2cvOfKHOHgwQlLiuLKP2xR,Myself,Post Malone,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi
1ZvBVbsaNqHEP6ymXaPGlj,Lion King On Ice,J. Cole,Lewis Street,1wRfMGVxmo1Gokg7nUwHye
3NBWO21RAEWnxY308TDNKE,Tides (feat. AJ Tracey & Rich The Kid),"KSI, AJ Tracey, Rich The Kid",Dissimulation (Deluxe Edition),1y94GzWaVGqSbMSxzaFEFQ
1AnkdcHl86kEhDvhaKDuIe,Stay High,Juice WRLD,Legends Never Die,1R6vbGGXSEZZmTGn7ewwRL
6o3QUC5oAE4g6WxRIFcZtb,Wishing Well,Juice WRLD,Legends Never Die,1R6vbGGXSEZZmTGn7ewwRL
0jo6Nd4iJU0UFHqS0Xd4l4,Fighting Demons,Juice WRLD,Legends Never Die,1R6vbGGXSEZZmTGn7ewwRL
7y7w4tl4MaRC2UMEj1mPtr,Come & Go (with Marshmello),"Juice WRLD, Marshmello",Legends Never Die,1R6vbGGXSEZZmTGn7ewwRL
66FgjA5ZQJJuypFG1bc8se,Hate The Other Side (with Marshmello & The Kid Laroi),"Juice WRLD, Marshmello, The Kid LAROI, Polo G",Legends Never Die,1R6vbGGXSEZZmTGn7ewwRL
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),"DJ Khaled, Drake",POPSTAR (feat. Drake),5nNtpPsSUgb9Hlb3dF1gXa
35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake),"DJ Khaled, Drake",GREECE (feat. Drake),3O6ywzP5LE5msmuBBTpaIN
6RsRMf9e4KUyo3MecGffNL,I Want It,Juice WRLD,Legends Never Die,1R6vbGGXSEZZmTGn7ewwRL
0JoWBcL61YWLXM5vW0YTHO,Bad Energy,Juice WRLD,Legends Never Die,1R6vbGGXSEZZmTGn7ewwRL
2fZTS0VboxRpF0FdfY7E5P,Conversations,Juice WRLD,Legends Never Die,1R6vbGGXSEZZmTGn7ewwRL
38iBrrbbXyWaSPkmuDNgjZ,The Adventures of Moon Man & Slim Shady (with Eminem),"Kid Cudi, Eminem",The Adventures of Moon Man & Slim Shady (with Eminem),4Cr6vlJh83a5Eby9DZRPwD
2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",36jrqYRpGVpJqztuqCii22
3LgB6VOPYNZ6ADmCi0p8nt,Will,Joyner Lucas,ADHD,5qkWpkGMULLVnSHb3Sej4X
6WI33r2QRxyxttn3KH0XkC,Will - Remix,"Joyner Lucas, Will Smith",Will (Remix),3tOe6XM8LmRA5vDAaMqp8e
7mEUjhl6aTztdHCrxoTgBG,Wash Us In The Blood,"Kanye West, Travis Scott",Wash Us In The Blood,7jQPy8GhgSuT5A54pb5sHx
1H7KnK26kc1YyellpbINEn,The Woo (feat. 50 Cent & Roddy Ricch),"Pop Smoke, 50 Cent, Roddy Ricch",Shoot For The Stars Aim For The Moon,7e7t0MCrNDcJZsPwUKjmOc
6wJYhPfqk3KGhHRG76WzOh,Blueberry Faygo,Lil Mosey,Blueberry Faygo,6rBennOYWR1OZQnsU39PKL
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt
13Npvj6mfPFQL5DiBKWSIQ,Killa Killa (feat. Aiyana-Lee),"KSI, Aiyana-Lee",Dissimulation,0BBvGqilS1ad2YibMoE2k2
1Lim1Py7xBgbAkAys3AGAG,Lean On,"Major Lazer, DJ Snake, MØ",Peace Is The Mission (Extended),4pCLlUxlKj3pNVdBtFyhrU
4nNh21sFa9Rdo055vLe6Fq,Undefeated,KSI,Dissimulation,0BBvGqilS1ad2YibMoE2k2
